time,size
1619888870.893354,54
1619888870.913654,172
1619888870.930581,54
1619888870.946798,172
1619888870.960491,172
1619888870.961580,54
1619888870.976171,54
1619888870.978554,172
1619888870.991583,54
1619888870.995448,172
1619888871.013373,54
1619888871.062798,172
1619888871.062798,172
1619888871.062798,172
1619888871.068003,172
1619888871.082376,54
1619888871.093096,172
1619888871.111512,54
1619888871.116623,172
1619888871.124862,172
1619888871.134285,54
1619888871.141565,54
1619888871.147249,172
1619888871.164286,54
1619888871.182059,172
1619888871.194339,54
1619888871.200637,172
1619888871.215006,172
1619888871.217133,54
1619888871.232471,54
1619888871.240207,172
1619888871.255176,54
